hotel,count,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,0,4,2016,September,37,8,0,3,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,149.0,0,1,Check-Out,2016/9/11
City Hotel,1,0,0,2016,January,4,17,1,0,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,89.0,0,1,Check-Out,2016/1/18
City Hotel,1,1,28,2016,June,27,27,1,3,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,175.4,0,0,Canceled,2016/5/31
City Hotel,1,0,27,2017,July,28,11,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,9.0,,0,Transient,130.0,0,2,Check-Out,2017/7/12
City Hotel,1,1,126,2016,August,32,3,0,1,2,0.0,0,HB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,139.5,0,0,Canceled,2016/7/19
City Hotel,1,1,395,2016,March,13,21,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,62.8,0,0,Canceled,2015/8/10
City Hotel,1,0,4,2015,December,50,11,0,1,2,0.0,0,BB,PRT,Complementary,Direct,1,2,7,G,G,0,No Deposit,45.0,,0,Transient,0.0,0,1,Check-Out,2015/12/12
City Hotel,1,1,134,2015,December,49,4,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,91,Transient,65.0,0,0,Canceled,2015/10/22
City Hotel,1,1,16,2017,February,8,20,1,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,101.07,0,0,Canceled,2017/2/7
City Hotel,1,0,6,2017,January,3,18,0,1,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,19.0,,0,Transient-Party,75.0,0,0,Check-Out,2017/1/19
City Hotel,1,0,34,2017,March,9,4,1,1,2,0.0,0,BB,JPN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,118.0,0,0,Check-Out,2017/3/6
City Hotel,1,0,0,2016,April,15,8,0,1,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152.0,,0,Transient,53.3,0,0,Check-Out,2016/4/9
City Hotel,1,1,50,2016,April,16,11,1,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.45,0,0,Canceled,2016/4/7
City Hotel,1,0,155,2017,July,27,3,3,5,2,0.0,0,BB,HUN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,116.1,0,1,Check-Out,2017/7/11
City Hotel,1,1,566,2017,January,4,26,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,2015/10/21
City Hotel,1,0,5,2016,February,9,21,3,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,67.05,0,1,Check-Out,2016/2/29
City Hotel,1,1,89,2016,September,36,2,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.9,0,0,Canceled,2016/6/29
City Hotel,1,1,398,2016,August,33,11,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,2015/10/21
City Hotel,1,0,17,2015,September,39,26,2,1,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,E,2,No Deposit,1.0,,0,Transient-Party,170.0,0,2,Check-Out,2015/9/29
City Hotel,1,0,111,2017,April,14,3,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,95.0,0,1,Check-Out,2017/4/5
City Hotel,1,0,0,2017,February,6,7,0,1,1,0.0,0,BB,PRT,Complementary,Direct,1,1,5,D,D,0,No Deposit,,45.0,0,Transient,0.0,0,4,Check-Out,2017/2/8
City Hotel,1,1,198,2016,September,37,9,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,120.0,0,0,Canceled,2016/3/15
City Hotel,1,1,243,2017,July,30,26,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,110.0,0,0,Canceled,2016/11/25
City Hotel,1,1,88,2016,October,43,20,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,132.3,0,1,Canceled,2016/7/29
City Hotel,1,1,87,2017,April,15,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,95.0,0,0,Canceled,2017/1/18
City Hotel,1,1,36,2015,August,32,7,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015/7/31
City Hotel,1,1,100,2016,April,18,26,0,4,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,82.88,0,0,Canceled,2016/1/17
City Hotel,1,1,17,2016,November,46,11,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,102.0,0,1,Canceled,2016/10/30
City Hotel,1,1,143,2017,August,33,13,2,4,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,148.5,0,1,Canceled,2017/3/24
City Hotel,1,0,158,2017,March,13,27,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,95.0,0,1,Check-Out,2017/3/29
City Hotel,1,1,279,2016,October,42,12,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98.0,,0,Transient,110.0,0,0,Canceled,2016/5/5
City Hotel,1,1,69,2017,May,21,22,1,3,2,0.0,0,HB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,205.2,0,0,Canceled,2017/3/16
City Hotel,1,1,54,2017,January,3,18,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,171.0,,0,Transient,65.0,0,0,Canceled,2016/11/25
City Hotel,1,0,147,2017,June,25,18,2,5,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,72.42,0,0,Check-Out,2017/6/25
City Hotel,1,0,14,2015,October,42,13,2,5,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,131.43,0,2,Check-Out,2015/10/20
City Hotel,1,1,77,2017,April,16,16,2,2,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,171.0,0,0,Canceled,2017/3/21
City Hotel,1,0,38,2017,June,24,15,0,3,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,126.0,0,0,Check-Out,2017/6/18
City Hotel,1,1,158,2016,May,22,24,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,31,Transient,130.0,0,0,Canceled,2016/1/18
City Hotel,1,0,3,2017,March,12,23,0,1,1,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,446.0,0,Transient,88.2,0,0,Check-Out,2017/3/24
City Hotel,1,0,11,2015,October,43,19,1,2,1,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,77.0,0,0,Check-Out,2015/10/22
City Hotel,1,1,5,2017,July,29,22,2,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,0,Canceled,2017/7/19
City Hotel,1,0,6,2017,April,15,10,1,2,2,0.0,0,BB,CHN,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,135.0,0,1,Check-Out,2017/4/13
City Hotel,1,1,54,2017,January,3,18,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,171.0,,0,Transient,65.0,0,0,Canceled,2016/11/25
City Hotel,1,0,43,2015,October,43,23,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2.0,,0,Transient-Party,0.0,0,0,Check-Out,2015/10/24
City Hotel,1,1,224,2015,September,37,11,1,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,90.0,0,0,Canceled,2015/7/25
City Hotel,1,0,48,2017,August,32,9,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,170.0,0,2,Check-Out,2017/8/12
City Hotel,1,0,12,2017,May,20,14,2,2,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,152.0,0,1,Check-Out,2017/5/18
City Hotel,1,0,1,2016,August,32,3,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,139.0,0,2,Check-Out,2016/8/6
City Hotel,1,1,219,2017,April,15,12,0,4,2,0.0,0,BB,SWE,Direct,Direct,0,0,0,B,B,1,No Deposit,14.0,,0,Transient,101.25,0,0,Canceled,2016/9/15
City Hotel,1,1,93,2016,October,42,15,2,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34.0,,0,Transient,115.0,0,0,Canceled,2016/8/11
City Hotel,1,1,239,2016,June,25,15,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,80,Transient,112.2,0,0,Canceled,2016/1/8
City Hotel,1,1,23,2017,February,9,27,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,91.8,0,1,Canceled,2017/2/21
City Hotel,1,0,308,2016,November,48,23,0,3,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,78.3,0,2,Check-Out,2016/11/26
City Hotel,1,0,58,2017,August,34,23,0,2,1,0.0,0,BB,ITA,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,7.0,,0,Transient,111.2,0,1,Check-Out,2017/8/25
City Hotel,1,1,192,2017,June,23,8,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19.0,,23,Transient,170.0,0,0,Canceled,2016/12/21
City Hotel,1,0,19,2015,September,39,21,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,124.0,0,0,Check-Out,2015/9/23
City Hotel,1,1,28,2015,October,41,8,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,,0,Contract,113.3,0,1,Canceled,2015/9/14
City Hotel,1,0,58,2016,January,5,27,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,87.0,,0,Transient-Party,85.5,0,0,Check-Out,2016/1/29
City Hotel,1,1,59,2017,January,4,23,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,326.0,,0,Transient,80.0,0,0,Canceled,2016/11/25
City Hotel,1,1,125,2017,August,32,12,2,3,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,193.0,0,2,Canceled,2017/4/11
City Hotel,1,0,6,2016,May,21,16,1,2,1,0.0,0,BB,ARG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,136.67,0,1,Check-Out,2016/5/19
City Hotel,1,0,125,2016,June,26,19,2,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,102.8,0,2,Check-Out,2016/6/22
City Hotel,1,0,134,2017,February,8,25,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30.0,,0,Transient-Party,75.0,0,0,Check-Out,2017/2/26
City Hotel,1,0,10,2016,December,51,11,1,0,2,2.0,0,BB,PRT,Online TA,TA/TO,1,0,1,F,F,0,No Deposit,9.0,,0,Group,174.0,0,2,Check-Out,2016/12/12
City Hotel,1,1,111,2017,August,32,11,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,134.0,0,1,Canceled,2017/7/4
City Hotel,1,0,69,2016,June,25,17,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.9,0,1,Check-Out,2016/6/20
City Hotel,1,0,61,2015,October,41,4,2,0,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12.0,,0,Transient-Party,91.0,0,0,Check-Out,2015/10/6
City Hotel,1,0,61,2017,April,16,22,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,135.0,0,1,Check-Out,2017/4/25
City Hotel,1,0,59,2016,February,6,6,2,2,2,0.0,0,BB,AUT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2016/2/10
City Hotel,1,1,173,2017,August,33,18,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.2,0,0,Canceled,2017/2/27
City Hotel,1,0,212,2017,June,23,9,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,1,Check-Out,2017/6/11
City Hotel,1,0,264,2015,July,28,8,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015/7/10
City Hotel,1,1,95,2017,August,33,19,2,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,4,No Deposit,98.0,,0,Transient-Party,115.0,0,0,No-Show,2017/8/19
City Hotel,1,1,152,2017,May,18,3,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,100.0,0,0,Canceled,2016/12/2
City Hotel,1,1,587,2017,February,7,16,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,2015/10/21
City Hotel,1,1,109,2016,October,42,11,0,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,0,Canceled,2016/10/7
City Hotel,1,1,278,2017,March,12,25,2,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,0,Transient,90.0,0,0,Canceled,2017/2/13
City Hotel,1,0,46,2016,April,18,29,1,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,159.3,1,2,Check-Out,2016/5/2
City Hotel,1,0,107,2017,April,14,3,1,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,2,Check-Out,2017/4/7
City Hotel,1,0,156,2016,July,28,5,0,4,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.83,1,1,Check-Out,2016/7/9
City Hotel,1,0,72,2016,November,48,24,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,2016/11/27
City Hotel,1,0,140,2017,August,33,13,2,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,112.5,0,0,Check-Out,2017/8/17
City Hotel,1,0,297,2016,May,20,14,1,1,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,236,Transient-Party,65.0,0,0,Check-Out,2016/5/16
City Hotel,1,0,41,2017,January,1,4,0,1,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.0,0,1,Check-Out,2017/1/5
City Hotel,1,1,111,2016,October,42,10,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,234.0,,0,Transient-Party,120.0,0,0,Canceled,2016/10/6
City Hotel,1,0,194,2017,April,14,2,2,0,2,1.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,90.0,0,0,Check-Out,2017/4/4
City Hotel,1,0,159,2017,April,16,22,2,5,2,1.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,177.75,0,3,Check-Out,2017/4/29
City Hotel,1,0,335,2016,October,42,13,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56.0,,0,Transient-Party,80.0,0,0,Check-Out,2016/10/16
City Hotel,1,1,40,2015,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015/8/6
City Hotel,1,0,50,2016,March,14,28,1,3,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.85,0,0,Check-Out,2016/4/1
City Hotel,1,0,1,2016,June,25,17,1,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,70.0,0,0,Check-Out,2016/6/20
City Hotel,1,1,420,2017,May,20,20,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,229.0,,0,Transient,90.0,0,0,Canceled,2017/3/2
City Hotel,1,0,90,2017,August,34,25,1,2,2,0.0,0,BB,ITA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,138.9,1,0,Check-Out,2017/8/28
City Hotel,1,0,33,2016,September,40,28,0,2,1,0.0,0,BB,PRT,Complementary,TA/TO,0,0,0,A,E,0,No Deposit,,,0,Transient-Party,74.0,0,0,Check-Out,2016/9/30
City Hotel,1,0,5,2016,November,47,18,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,111.0,0,1,Check-Out,2016/11/20
City Hotel,1,0,220,2016,June,23,4,2,1,2,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,73.33,0,1,Check-Out,2016/6/7
City Hotel,1,0,88,2017,January,2,12,0,3,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,126.0,0,2,Check-Out,2017/1/15
City Hotel,1,1,94,2017,August,32,10,1,3,2,0.0,0,SC,DNK,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,125.0,0,0,Canceled,2017/5/13
City Hotel,1,0,22,2017,March,9,4,2,2,2,2.0,0,BB,USA,Direct,Direct,0,0,0,G,G,0,No Deposit,14.0,,0,Transient,223.0,0,0,Check-Out,2017/3/8
City Hotel,1,0,17,2017,February,9,26,2,1,1,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.0,0,1,Check-Out,2017/3/1
City Hotel,1,1,204,2017,March,10,5,1,0,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.0,0,1,Canceled,2016/9/28
City Hotel,1,0,12,2015,December,52,25,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,,0,Transient,80.42,0,0,Check-Out,2015/12/28
City Hotel,1,0,7,2016,February,10,28,2,2,2,0.0,0,BB,MAR,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,134.0,,0,Transient-Party,87.0,0,0,Check-Out,2016/3/3
City Hotel,1,0,50,2015,December,53,31,0,3,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3.0,,0,Transient-Party,99.67,0,1,Check-Out,2016/1/3
City Hotel,1,1,327,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015/7/2
City Hotel,1,0,10,2017,January,3,19,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,99.45,0,0,Check-Out,2017/1/23
City Hotel,1,0,106,2016,November,46,6,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,D,A,4,No Deposit,,107.0,0,Transient-Party,103.0,0,0,Check-Out,2016/11/7
City Hotel,1,1,258,2017,March,10,8,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.0,0,0,Canceled,2016/8/9
City Hotel,1,0,33,2017,January,3,15,3,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,75.0,0,0,Check-Out,2017/1/23
City Hotel,1,1,74,2015,September,38,18,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,0,Transient-Party,101.5,0,0,Canceled,2015/7/6
City Hotel,1,0,16,2015,September,36,5,2,1,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Contract,165.0,0,3,Check-Out,2015/9/8
City Hotel,1,0,149,2016,June,26,25,2,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,85.0,,0,Transient,80.75,0,1,Check-Out,2016/6/28
City Hotel,1,1,356,2017,July,28,13,1,3,3,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,132.3,0,0,Canceled,2016/8/29
City Hotel,1,1,89,2015,October,40,3,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,2015/9/9
City Hotel,1,1,219,2017,July,28,11,0,3,2,1.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,0,Canceled,2017/1/7
City Hotel,1,1,62,2016,November,47,16,0,4,2,0.0,1,BB,BEL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,88.4,0,3,Canceled,2016/11/2
City Hotel,1,1,94,2016,May,21,20,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,121.5,0,0,Canceled,2016/2/23
City Hotel,1,0,134,2016,June,23,2,1,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient-Party,114.96,0,1,Check-Out,2016/6/6
City Hotel,1,0,270,2017,February,8,21,0,2,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,71.1,0,2,Check-Out,2017/2/23
City Hotel,1,1,302,2016,September,38,16,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12.0,,70,Transient,100.0,0,0,Canceled,2016/1/28
City Hotel,1,1,1,2017,April,17,27,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,166.5,0,2,Canceled,2017/4/27
City Hotel,1,1,277,2016,November,46,7,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,100.0,0,0,Canceled,2016/4/4
City Hotel,1,0,161,2016,August,34,14,2,3,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,145.85,1,2,Check-Out,2016/8/19
City Hotel,1,0,4,2015,August,35,27,0,1,2,2.0,0,BB,PRT,Online TA,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,153.0,0,1,Check-Out,2015/8/28
City Hotel,1,0,12,2017,January,1,3,0,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,93.8,0,1,Check-Out,2017/1/8
City Hotel,1,1,159,2016,October,45,30,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,,0,Transient,83.5,0,2,Canceled,2016/9/4
City Hotel,1,1,275,2016,October,41,5,1,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,44.0,,0,Transient,90.0,0,0,Canceled,2016/6/20
City Hotel,1,1,465,2017,July,30,26,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,0,Canceled,2017/7/18
City Hotel,1,1,223,2016,June,25,14,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,133.0,,40,Transient,135.0,0,0,Canceled,2015/12/14
City Hotel,1,1,100,2017,May,18,3,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29.0,,18,Transient,130.0,0,0,Canceled,2017/2/10
City Hotel,1,1,74,2017,March,13,26,2,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,85.0,,0,Transient,81.0,0,1,Canceled,2017/3/21
City Hotel,1,0,4,2015,November,47,17,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,1,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,2015/11/20
City Hotel,1,0,181,2017,May,21,24,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,106.89,0,0,Check-Out,2017/5/28
City Hotel,1,1,325,2015,September,37,7,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Contract,62.0,0,0,Canceled,2015/1/1
City Hotel,1,0,52,2015,September,37,7,1,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,72.76,0,2,Check-Out,2015/9/9
City Hotel,1,0,236,2017,July,27,4,0,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,B,B,0,No Deposit,16.0,,0,Transient-Party,80.1,0,0,Check-Out,2017/7/7
